time,iowait,busy,hwCCRInit,hwCCAInit,hwCCRUpdate,hwCCAUpdate,hwCCRTerm,hwCCATerm,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime,MaxDelays,ER_118010161_1212,ER_412020474_0,ER_412020002_52442,ER_118010103_0,ER_0_59090795,ER_118013201_25286,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),E_OnlineVoiceEvent,E_OnlineGprsEvent,DiamBalanceQueryEvent,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),ER_118013105_536,ER_118013107_145,ER_0_221059,ER_118010202_51548,ER_118013201_1012,ER_118010106_0,ER_118013013_5101,SuccessRate(%),hwCCRInit,hwCCAInit,hwCCRUpdate,hwCCAUpdate,hwCCRTerm,hwCCATerm,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),ER_118013972_9123,ER_118013105_21604,ER_118013106_248,ER_118013107_0,ER_412020002_0,ER_0_4983593,ER_118010103_0,ER_118010202_141586,ER_118013201_2323,ER_118013004_8,ER_412220053_0,ER_118010106_159,ER_118013013_0,SuccessRate
1480586100,2.14,29.19,2615,2615,32947,32949,2456,2456,0,0,38018,58,37962,633,43,7,84,7,0,45,0,43434,20,579,578,579,0,578,9,9,19,64,58,218,8,346,346,346,43,303,5,5,6,42,1,0,208,21,0,0,10,86.67,2641,2641,670,670,2426,2426,0,0,5737,179,5558,95,44,6,54,18,26,0,0,0,5558,0,129,5,1,0,0,0,96.88
1480586160,2.12,28.24,2612,2612,32546,32546,2544,2544,0,0,37702,71,37631,628,43,7,59,2,0,50,0,42951,25,633,634,633,0,634,10,10,18,74,13,130,1,326,326,326,45,281,5,5,6,46,0,0,194,23,0,0,10,85.09,2563,2563,653,653,2435,2434,0,0,5651,168,5482,94,42,5,55,18,17,2,0,0,5482,0,130,1,0,0,0,0,97.03
1480586220,2.12,28.77,2592,2592,32032,32032,2466,2466,0,0,37090,61,37029,618,43,7,78,7,0,42,0,42303,18,602,602,602,0,602,10,10,18,63,56,189,0,320,320,320,51,269,5,5,5,10,0,0,179,33,0,0,8,81.36,2445,2445,687,687,2328,2329,0,0,5460,147,5314,91,40,5,61,7,19,0,0,0,5314,0,117,4,0,0,0,0,97.31
1480586280,1.14,28,2509,2509,32187,32189,2426,2426,0,0,37122,55,37069,618,41,7,60,0,0,41,0,42386,20,623,623,623,0,623,10,10,18,70,21,184,0,331,331,331,63,268,5,5,6,37,0,0,202,47,0,0,6,79.22,2533,2532,717,717,2341,2341,0,0,5591,167,5423,93,42,6,55,6,20,0,0,0,5423,0,136,4,0,0,1,0,97.01
1480586340,0.26,26.42,2464,2464,31933,31934,2439,2439,0,0,36836,42,36795,613,41,7,66,1,0,34,0,42070,15,656,656,656,0,656,10,10,18,66,47,75,4,354,354,354,54,300,5,5,6,46,0,0,214,31,1,0,5,84.58,2605,2605,724,724,2336,2336,0,0,5665,175,5490,94,43,6,52,3,24,0,0,0,5490,0,141,7,0,0,0,0,96.91
1480586400,1.95,29.08,2514,2514,32332,32331,2486,2486,0,0,37332,76,37255,622,41,7,66,3,0,60,0,42608,26,617,617,617,0,617,10,10,20,108,32,157,0,367,367,367,78,289,6,6,6,47,0,0,217,51,0,0,15,76.41,2540,2541,723,723,2359,2359,0,0,5622,194,5429,93,42,6,58,14,17,1,0,0,5429,0,161,1,0,0,0,0,96.55
1480586460,2.11,28.02,2584,2583,32266,32264,2519,2519,0,0,37369,64,37302,622,43,7,71,1,0,47,0,42659,19,597,597,597,0,597,9,9,19,70,64,153,16,339,339,339,66,273,5,5,5,30,2,0,187,43,1,0,5,77.92,2561,2561,733,733,2392,2391,0,0,5686,165,5520,94,42,6,59,14,24,0,0,0,5520,0,122,5,0,0,0,0,97.1
1480586520,2.1,29.23,2619,2620,32266,32265,2501,2500,0,0,37386,50,37335,623,43,7,62,1,0,47,0,42715,14,600,600,600,0,600,10,10,18,59,32,197,2,353,353,353,50,303,5,5,6,46,1,0,204,28,0,0,10,83.27,2488,2487,709,709,2407,2408,0,0,5604,159,5445,93,41,5,55,13,21,1,0,0,5445,0,123,1,0,0,0,0,97.16
1480586580,2.12,28.38,2587,2587,32630,32632,2557,2558,0,0,37774,69,37708,629,43,7,58,0,0,56,0,43128,24,531,529,531,0,529,8,8,18,93,70,119,0,345,345,345,56,289,5,5,6,14,0,0,210,37,0,0,11,81.4,2634,2635,726,726,2346,2346,0,0,5706,172,5535,95,43,6,53,10,22,0,0,0,5535,0,139,1,0,0,0,0,96.99
1480586640,2.17,28.58,2634,2633,32795,32795,2513,2513,0,0,37942,51,37890,632,43,7,99,0,0,38,0,43313,25,634,635,634,0,635,10,10,18,63,21,138,1,352,352,352,67,285,5,5,5,46,1,0,196,47,0,0,5,78.71,2572,2572,709,709,2456,2456,0,0,5737,162,5575,95,42,6,101,11,15,0,0,0,5575,0,134,2,0,0,0,0,97.18
1480586700,0.55,27.04,2685,2685,32480,32480,2506,2506,0,0,37671,49,37622,627,44,7,59,2,0,34,0,42941,20,618,619,618,0,619,10,10,18,75,36,261,1,353,353,353,51,302,5,5,6,55,0,0,212,31,0,0,6,84.8,2519,2519,731,731,2378,2378,0,0,5628,167,5461,93,41,6,56,8,23,0,0,0,5461,0,134,1,0,0,1,0,97.03
1480586760,1.05,27.09,2550,2551,32309,32308,2585,2584,0,0,37444,52,37391,624,42,7,62,0,0,45,0,42734,18,625,625,625,0,625,10,10,19,69,41,82,0,339,339,339,65,274,5,5,6,35,0,0,187,49,0,0,6,76.95,2577,2576,707,707,2390,2389,0,0,5674,149,5523,94,42,6,54,9,20,0,0,0,5523,0,116,4,0,0,0,0,97.37
1480586820,2.14,28.46,2559,2558,32475,32477,2520,2521,0,0,37554,69,37487,625,42,7,59,0,0,50,0,42871,26,570,570,570,0,570,9,9,18,69,46,116,7,342,342,342,88,254,5,5,6,38,0,0,179,50,1,0,14,73.36,2585,2586,698,697,2403,2404,0,0,5686,153,5534,94,43,6,56,12,18,0,0,0,5534,0,120,3,0,0,0,0,97.31
1480586880,2.08,28.9,2504,2503,32806,32805,2424,2424,0,0,37734,64,37668,628,41,7,63,9,0,44,0,43012,21,600,600,600,0,600,10,10,18,63,0,114,3,397,397,397,63,334,6,6,6,61,0,0,226,34,0,0,7,84.64,2551,2551,748,749,2450,2450,0,0,5749,164,5586,95,42,6,53,10,21,0,0,0,5586,0,130,2,0,0,1,0,97.15
1480586940,2.15,28.84,2529,2531,32531,32531,2477,2477,0,0,37537,51,37488,625,42,7,64,3,0,42,0,42896,12,614,614,614,0,614,10,10,18,61,41,178,0,298,298,298,48,250,4,4,6,52,0,0,175,33,0,0,6,81.4,2543,2543,705,705,2382,2382,0,0,5630,203,5427,93,42,6,53,11,26,1,0,0,5427,0,161,3,0,0,1,0,96.39
1480587000,2.15,29.07,2613,2613,33131,33132,2512,2512,0,0,38256,70,38187,637,43,7,59,2,0,48,0,43645,24,580,580,580,0,580,9,9,18,62,49,175,6,345,345,345,59,286,5,5,6,49,0,0,199,35,0,0,10,81.56,2602,2602,705,705,2359,2359,0,0,5666,191,5475,94,43,6,53,13,18,1,0,0,5475,0,156,3,0,0,0,0,96.63
1480587060,1.32,28.33,2588,2587,32559,32559,2568,2568,0,0,37715,67,37647,628,43,7,63,0,0,54,0,42995,23,616,615,616,0,615,10,10,18,69,0,80,3,364,364,364,84,280,6,6,6,44,0,0,193,55,1,0,8,74.81,2549,2549,703,703,2441,2440,0,0,5693,175,5517,94,42,6,55,11,15,2,0,0,5517,0,147,0,0,0,0,0,96.93
1480587120,0.27,25.87,2592,2593,32309,32308,2491,2491,0,0,37392,47,37345,623,43,7,62,0,0,38,0,42661,15,551,551,551,0,551,9,9,18,104,42,164,2,372,372,372,86,286,6,6,6,31,0,0,210,65,4,0,7,73.43,2562,2562,700,700,2357,2358,0,0,5619,161,5459,93,42,5,52,11,13,0,0,0,5459,0,136,0,0,0,1,0,97.14
1480587180,1.87,27.82,2634,2633,32155,32156,2460,2459,0,0,37249,57,37191,620,43,7,59,0,0,42,0,42530,25,487,488,487,0,488,8,8,18,64,22,238,0,348,348,348,85,263,5,5,6,46,0,0,189,59,0,0,8,73.83,2589,2588,703,703,2413,2413,0,0,5705,170,5534,95,43,6,57,7,10,0,0,0,5534,0,151,2,0,0,0,0,97.02
1480587240,2.13,28.52,2626,2627,32036,32035,2616,2617,0,0,37278,58,37221,621,43,7,68,0,0,42,0,42570,22,621,619,621,0,619,10,10,18,54,97,111,0,327,327,327,74,253,5,5,6,57,0,0,183,60,1,0,7,72.91,2622,2623,751,751,2341,2341,0,0,5714,171,5544,95,43,6,57,6,8,0,0,0,5544,0,153,3,0,0,1,0,97.01
1480587300,2.2,28.69,2505,2505,32393,32391,2526,2526,0,0,37424,63,37359,623,41,7,61,0,0,53,0,42676,18,513,515,513,0,515,8,8,19,108,0,110,0,341,341,341,70,271,5,5,6,29,0,0,204,54,0,0,6,77.27,2626,2626,751,751,2491,2491,0,0,5868,165,5703,97,43,6,60,5,14,1,0,0,5703,0,142,3,0,0,0,0,97.19
1480587360,2.08,29.28,2626,2626,32440,32440,2493,2493,0,0,37559,76,37483,625,43,7,60,0,0,59,0,42843,23,655,655,655,0,655,10,10,19,97,88,156,0,302,302,302,69,233,5,5,5,36,0,0,170,47,0,0,12,74.24,2717,2716,723,723,2493,2493,0,0,5933,172,5760,98,45,6,64,6,12,0,0,0,5760,0,154,0,0,0,0,0,97.1
1480587420,2.08,28.44,2606,2606,32437,32442,2530,2529,0,0,37573,62,37515,626,43,7,62,0,0,47,0,42881,23,624,624,624,0,624,10,10,20,102,0,146,0,341,341,341,67,274,5,5,5,10,0,0,195,48,0,0,8,77.38,2657,2657,714,714,2553,2553,0,0,5924,180,5744,98,44,6,57,15,12,0,0,0,5744,0,151,2,0,0,0,0,96.96
1480587480,0.67,27.25,2572,2572,32570,32568,2484,2485,0,0,37626,60,37565,627,42,7,59,0,0,47,0,42931,22,604,603,604,0,603,10,10,18,68,12,153,2,369,369,369,81,288,6,6,6,50,0,0,203,51,0,0,10,76.6,2635,2636,751,751,2452,2452,0,0,5838,159,5680,97,43,6,54,10,16,1,0,0,5680,0,131,1,0,0,0,0,97.28
1480587540,0.78,27.34,2582,2581,32656,32656,2410,2410,0,0,37648,57,37590,627,43,7,62,0,0,43,0,42978,21,568,569,568,0,569,9,9,19,70,0,222,0,330,330,330,50,280,5,5,6,50,0,0,190,35,0,0,4,82.97,2641,2639,798,798,2482,2482,0,0,5921,194,5725,98,44,6,57,10,25,2,0,0,5725,0,151,5,0,0,1,0,96.72
1480587600,2.13,28.16,2556,2556,32463,32458,2557,2557,0,0,37576,66,37505,626,42,7,56,3,0,45,0,42836,29,613,613,613,0,613,10,10,18,63,0,62,4,359,359,359,54,305,5,5,5,11,0,0,223,35,1,0,8,83.52,2636,2638,741,741,2490,2490,0,0,5867,171,5698,97,43,6,55,16,17,0,0,0,5698,0,136,2,0,0,0,0,97.09
1480587660,2.15,28.18,2620,2620,32253,32259,2549,2549,0,0,37422,65,37363,623,43,7,59,7,0,49,0,42706,17,533,532,533,0,532,8,8,19,65,28,91,4,377,377,377,72,305,6,6,6,51,0,0,224,53,1,0,10,77.78,2591,2590,780,780,2364,2364,0,0,5735,169,5565,95,43,6,53,14,20,2,0,0,5565,0,128,4,0,0,1,0,97.05
1480587720,2.19,28.79,2623,2624,32417,32419,2609,2607,0,0,37649,61,37589,627,43,7,63,4,0,44,0,43001,23,559,560,559,0,560,9,9,18,58,44,90,0,371,371,371,46,325,6,6,6,32,0,0,236,30,0,0,6,86.76,2547,2547,744,744,2410,2410,0,0,5701,176,5525,95,42,6,52,11,16,0,0,0,5525,0,147,2,0,0,0,0,96.91
1480587780,2.12,29.12,2529,2528,32671,32668,2465,2466,0,0,37665,60,37602,627,42,7,64,0,0,53,0,42929,21,557,556,557,0,556,9,9,18,61,20,119,1,363,363,363,60,303,6,6,5,14,0,0,207,42,0,0,6,80.86,2690,2689,755,755,2490,2490,0,0,5935,191,5743,98,44,6,56,9,29,1,0,0,5743,0,147,5,0,0,0,0,96.78
1480587840,1.68,27.46,2540,2541,32365,32366,2473,2472,0,0,37378,66,37313,622,42,7,62,0,0,46,0,42649,24,571,572,571,0,572,9,9,18,74,83,162,5,330,330,330,48,282,5,5,5,29,0,0,202,30,0,0,7,84.17,2730,2732,739,739,2500,2500,0,0,5969,188,5783,99,45,6,54,10,28,0,0,0,5783,0,143,6,0,0,1,0,96.85
1480587900,0.29,25.93,2556,2556,32855,32851,2360,2362,0,0,37771,53,37716,629,42,7,65,3,0,39,0,43147,19,539,539,539,0,539,8,8,18,53,14,194,1,316,316,316,54,262,5,5,6,21,0,0,187,34,0,0,11,79.91,2611,2611,685,685,2528,2528,0,0,5824,144,5680,97,43,6,60,8,29,0,0,0,5680,0,100,6,0,0,1,0,97.53
1480587960,1.69,28.23,2545,2545,32610,32611,2516,2516,0,0,37671,77,37595,627,42,7,65,1,0,52,0,42909,30,550,550,550,0,550,9,9,18,59,25,87,0,330,330,330,57,273,5,5,6,51,0,0,207,36,0,0,6,83.13,2680,2680,723,723,2464,2464,0,0,5867,172,5695,97,44,6,61,10,25,0,0,0,5695,0,128,7,0,0,2,0,97.07
1480588020,2.14,28.03,2502,2502,32213,32217,2450,2448,0,0,37165,49,37118,619,41,7,74,0,0,41,0,42420,19,546,546,546,0,546,9,9,18,79,54,90,4,370,370,370,91,279,6,6,6,49,0,0,190,66,0,0,9,71.7,2627,2627,707,707,2473,2473,0,0,5807,190,5617,96,43,6,49,10,23,0,0,0,5617,0,156,1,0,0,0,0,96.73
1480588080,2.14,28.94,2482,2481,32177,32176,2403,2404,0,0,37062,63,36998,617,41,7,67,0,0,50,0,42306,23,526,526,526,0,526,8,8,18,64,3,140,0,373,373,373,85,288,6,6,6,57,0,0,209,58,0,0,10,75.45,2537,2537,754,754,2392,2392,0,0,5683,174,5509,94,42,6,58,8,26,0,0,0,5509,0,137,3,0,0,0,0,96.94
1480588140,2.08,28.59,2484,2485,32138,32139,2480,2481,0,0,37102,50,37055,618,41,7,60,0,0,39,0,42394,20,613,613,613,0,613,10,10,18,71,44,93,0,324,324,324,83,241,5,5,6,51,0,0,167,55,0,0,11,71.67,2686,2686,715,715,2434,2434,0,0,5835,179,5656,97,44,6,62,7,24,0,0,0,5656,0,148,0,0,0,0,0,96.93
1480588200,2.17,28.95,2583,2583,32598,32596,2482,2482,0,0,37663,73,37588,627,43,7,68,0,0,63,0,42965,22,573,572,573,0,572,9,9,18,65,28,192,0,345,345,345,75,270,5,5,6,54,0,0,189,54,0,0,5,75.6,2604,2604,719,718,2419,2419,0,0,5742,164,5577,95,43,6,55,11,17,0,0,0,5577,0,133,3,0,0,0,0,97.14
1480588260,0.72,26.54,2646,2645,32424,32423,2577,2577,0,0,37647,78,37567,627,44,7,107,0,0,57,0,42927,22,557,558,557,0,558,9,9,19,72,19,87,1,325,325,325,70,255,5,5,5,11,1,0,186,42,0,0,12,76.86,2565,2565,712,713,2506,2506,0,0,5783,146,5638,96,42,6,72,11,14,1,0,0,5638,0,119,1,0,0,0,0,97.48
1480588320,0.75,27.18,2554,2555,32523,32523,2519,2519,0,0,37596,43,37554,626,42,7,63,0,0,38,0,42955,16,513,513,513,0,513,8,8,19,65,42,130,5,358,358,358,82,276,5,5,6,14,0,0,182,52,0,0,12,73.98,2582,2582,734,734,2434,2434,0,0,5750,159,5591,95,43,6,54,9,22,0,0,0,5591,0,127,1,0,0,0,0,97.23
1480588380,2.14,28.43,2655,2655,32731,32731,2503,2502,0,0,37889,66,37822,631,44,7,62,8,0,47,0,43229,25,551,551,551,0,551,9,9,18,57,44,149,1,359,359,359,81,278,5,5,6,50,0,0,189,58,1,0,7,73.26,2616,2616,726,725,2388,2388,0,0,5730,167,5562,95,43,6,56,15,14,0,0,0,5562,0,137,1,0,0,0,0,97.09
1480588440,2.11,28.47,2610,2610,33018,33017,2531,2532,0,0,38159,51,38108,635,43,7,63,6,0,37,0,43559,14,534,534,534,0,534,8,8,19,58,31,93,3,354,354,354,73,281,5,5,6,27,0,0,201,47,1,0,7,78.52,2587,2587,726,727,2447,2447,0,0,5760,166,5595,96,43,6,56,5,25,1,0,0,5595,0,134,1,0,0,0,0,97.12
1480588500,2.21,28.16,2527,2527,32822,32824,2489,2489,0,0,37838,50,37790,630,42,7,65,0,0,38,0,43136,21,536,536,536,0,536,8,8,19,73,56,153,1,350,350,350,80,270,5,5,5,16,0,0,188,48,2,0,9,76.11,2571,2571,717,717,2460,2460,0,0,5748,134,5614,95,42,6,57,14,17,0,0,0,5614,0,102,1,0,0,0,0,97.67
1480588560,2.13,28.52,2510,2510,32450,32450,2465,2465,0,0,37425,49,37376,623,41,7,59,0,0,40,0,42716,18,552,552,552,0,552,9,9,20,71,0,115,0,332,332,332,66,266,5,5,6,45,0,0,182,37,0,0,8,80.18,2490,2490,683,683,2422,2422,0,0,5595,135,5460,93,41,6,58,4,14,0,0,0,5460,0,117,0,0,0,0,0,97.59
1480588620,1.78,28.42,2552,2551,32751,32751,2560,2560,0,0,37863,51,37811,631,42,7,64,0,0,43,0,43263,18,562,561,562,0,561,9,9,19,69,105,71,0,366,366,366,72,294,6,6,6,40,0,0,204,47,0,0,9,78.46,2646,2646,691,691,2413,2411,0,0,5750,163,5585,95,44,5,49,5,25,0,0,0,5585,0,131,2,0,0,0,0,97.16
1480588680,0.29,25.5,2590,2591,32731,32729,2477,2476,0,0,37798,67,37729,629,43,7,64,0,0,52,0,43046,25,559,560,559,0,560,9,9,20,105,0,145,0,338,338,338,54,284,5,5,6,49,0,0,207,35,0,0,10,82.14,2555,2555,690,690,2445,2447,0,0,5690,163,5529,94,42,6,55,10,24,0,0,0,5529,0,128,1,0,0,0,0,97.14
1480588740,1.7,28.02,2525,2525,32428,32429,2558,2559,0,0,37511,60,37453,625,42,7,63,0,0,48,0,42806,19,568,568,568,0,568,9,9,20,61,12,120,0,339,339,339,47,292,5,5,6,39,2,0,194,37,1,0,1,82.55,2569,2569,670,670,2339,2339,0,0,5578,167,5411,92,42,6,58,15,20,0,0,0,5411,0,130,2,0,0,0,0,97.01
1480588800,2.12,29.38,2585,2584,32813,32811,2463,2463,0,0,37861,50,37808,631,43,7,67,0,0,39,0,43180,18,590,590,590,0,590,9,9,21,100,0,142,0,331,331,331,55,276,5,5,6,25,0,0,198,36,1,0,7,81.82,2496,2496,709,709,2408,2408,0,0,5613,155,5458,93,41,6,57,10,12,0,0,0,5458,0,128,5,0,0,0,0,97.24
1480588860,2.1,27.8,2527,2528,32486,32488,2468,2467,0,0,37481,69,37414,624,42,7,60,0,0,51,0,42708,26,563,563,563,0,563,9,9,20,108,0,79,0,337,337,337,54,283,5,5,6,51,0,0,194,35,1,0,8,80.83,2487,2487,729,729,2355,2354,0,0,5571,144,5426,92,41,6,56,5,20,0,0,0,5426,0,112,7,0,0,0,0,97.41
1480588920,2.06,28.79,2589,2589,32046,32047,2477,2478,0,0,37112,52,37062,618,43,7,59,0,0,37,0,42329,19,539,538,539,0,538,8,8,20,52,55,160,0,334,334,334,66,268,5,5,6,26,0,0,193,48,2,0,5,77.51,2501,2501,740,740,2289,2289,0,0,5530,169,5361,92,41,6,48,10,22,0,0,0,5361,0,133,4,0,0,0,0,96.94
1480588980,2.19,28.39,2513,2513,32048,32047,2493,2492,0,0,37054,58,36994,617,41,7,63,0,0,47,0,42295,22,554,555,554,0,555,9,9,21,79,60,88,0,366,366,366,64,302,6,6,6,18,0,0,210,44,0,0,10,78.95,2510,2510,708,708,2350,2351,0,0,5568,165,5404,92,41,6,57,14,20,0,0,0,5404,0,127,4,0,0,0,0,97.04
1480589040,0.7,26.66,2531,2531,32081,32080,2478,2479,0,0,37090,56,37034,618,42,7,64,1,0,47,0,42312,19,556,556,556,0,556,9,9,21,63,28,75,0,347,347,347,75,272,5,5,6,33,0,0,188,52,2,0,9,74.31,2591,2591,719,719,2383,2383,0,0,5693,174,5519,94,43,5,49,12,16,0,0,0,5519,0,140,6,0,0,0,0,96.94
1480589100,0.55,26.56,2590,2590,32335,32338,2409,2409,0,0,37334,70,37267,622,43,7,70,5,0,51,0,42645,24,512,512,512,0,512,8,8,20,61,13,194,0,306,306,306,59,247,5,5,6,59,0,0,184,40,0,0,7,79.31,2610,2610,737,737,2408,2408,0,0,5755,164,5591,95,43,5,42,11,10,0,0,0,5591,0,137,6,0,0,0,0,97.15
1480589160,2.1,28.34,2557,2557,32616,32612,2495,2495,0,0,37668,76,37588,627,42,7,58,11,0,49,0,42980,25,495,495,495,0,495,8,8,21,83,0,118,1,343,343,343,76,267,5,5,5,51,0,0,192,47,0,0,14,75.89,2555,2555,708,708,2478,2478,0,0,5741,166,5575,95,42,6,56,3,13,0,0,0,5575,0,141,9,0,0,0,0,97.11
1480589220,2.12,28.63,2518,2518,32935,32939,2524,2523,0,0,37977,60,37920,632,41,7,55,1,0,47,0,43285,19,512,512,512,0,512,8,8,21,73,29,88,0,308,308,308,59,249,5,5,6,15,0,0,176,44,0,0,8,77.19,2503,2503,696,696,2357,2357,0,0,5556,160,5396,92,41,6,64,10,7,1,0,0,5396,0,139,3,0,0,0,0,97.12
1480589280,2.1,28.85,2478,2478,32861,32861,2465,2466,0,0,37804,63,37742,630,41,7,66,0,0,48,0,43192,23,577,577,577,0,577,9,9,21,64,29,126,5,344,344,344,60,284,5,5,5,29,2,0,191,36,0,0,14,78.6,2508,2507,747,746,2297,2297,0,0,5552,163,5387,92,41,6,54,9,14,1,0,0,5387,0,137,2,0,0,0,0,97.06
1480589340,2.14,28.74,2446,2446,33176,33174,2407,2407,0,0,38029,55,37972,633,40,7,61,0,0,43,0,43371,21,561,561,561,0,561,9,9,21,83,2,82,0,334,334,334,71,263,5,5,6,53,0,0,190,52,0,0,8,75.4,2467,2468,733,734,2325,2324,0,0,5525,157,5369,92,41,6,51,6,21,0,0,0,5369,0,127,2,0,0,1,0,97.16
1480589400,2.01,29.43,2499,2499,32914,32916,2467,2466,0,0,37880,52,37829,631,41,7,66,0,0,46,0,43237,17,559,559,559,0,559,9,9,21,64,0,83,0,320,320,320,65,255,5,5,6,30,1,0,178,48,0,0,7,76.07,2456,2456,728,728,2338,2339,0,0,5522,174,5349,92,40,6,59,9,14,1,0,0,5349,0,148,2,0,0,0,0,96.85
1480589460,0.26,25.56,2687,2687,32751,32750,2534,2535,0,0,37972,60,37912,632,44,7,58,2,0,40,0,43297,27,509,509,509,0,509,8,8,22,74,120,151,2,304,304,304,66,238,5,5,6,51,0,0,161,50,1,0,11,72.2,2640,2640,665,665,2340,2339,0,0,5645,205,5439,94,44,6,50,16,28,0,0,0,5439,0,159,0,0,0,2,0,96.37
1480589520,1.65,28.42,2616,2616,32928,32923,2531,2531,0,0,38075,54,38016,634,43,7,69,0,0,52,0,43498,15,454,453,454,0,453,7,7,22,80,76,146,4,320,320,320,68,252,5,5,6,26,0,0,180,48,0,0,11,75.31,2560,2560,726,726,2366,2366,0,0,5652,163,5489,94,42,6,63,12,10,0,0,0,5489,0,137,4,0,0,0,0,97.12
1480589580,2.03,29.09,2673,2672,32951,32956,2578,2578,0,0,38202,71,38135,636,44,7,61,0,0,56,0,43506,27,512,513,512,0,513,8,8,22,71,2,129,0,350,350,350,70,280,5,5,6,14,0,0,201,51,0,0,11,76.43,2522,2522,703,702,2395,2396,0,0,5620,168,5452,93,42,6,58,10,19,0,0,0,5452,0,135,3,0,0,1,0,97.01
1480589640,2.11,28.59,2611,2612,32655,32652,2484,2484,0,0,37750,62,37686,629,43,7,59,0,0,47,0,43058,23,518,518,518,1,517,8,8,22,73,11,144,5,365,365,365,95,270,6,6,5,12,0,0,186,77,0,0,9,68.38,2539,2539,706,707,2367,2367,0,0,5612,153,5460,93,42,6,56,7,12,0,0,0,5460,0,131,3,0,0,0,0,97.27
1480589700,2.23,28.7,2518,2518,33259,33265,2504,2504,0,0,38281,59,38228,638,41,7,82,0,0,49,0,43697,21,541,541,541,2,539,9,9,22,89,28,121,2,384,384,384,90,294,6,6,6,40,0,0,218,74,1,0,7,72.43,2483,2483,702,702,2406,2406,0,0,5591,149,5442,93,41,6,83,8,15,0,0,0,5442,0,124,2,0,0,0,0,97.34
1480589760,2.19,28.93,2639,2639,32738,32736,2473,2473,0,0,37850,56,37792,630,43,7,109,0,0,49,0,43167,15,560,560,560,3,557,9,9,22,64,29,190,6,341,341,341,57,284,5,5,6,51,0,0,195,45,0,0,8,78.63,2503,2503,691,691,2305,2305,0,0,5499,167,5332,91,41,6,91,7,16,0,0,0,5332,0,141,3,0,0,0,0,96.96
1480589820,0.74,25.5,2545,2544,32453,32452,2537,2537,0,0,37535,54,37479,625,42,7,62,0,0,39,0,42812,24,511,511,511,0,511,8,8,22,69,56,110,1,332,332,332,74,258,5,5,6,44,0,0,166,50,0,0,9,73.78,2502,2502,737,737,2341,2341,0,0,5580,146,5434,93,41,6,54,7,17,0,0,0,5434,0,120,2,0,0,0,0,97.38
1480589880,0.39,26.03,2529,2530,32648,32645,2509,2509,0,0,37686,63,37621,628,42,7,64,10,0,38,0,43052,17,509,509,509,1,508,8,8,22,77,5,74,1,333,333,333,75,258,5,5,6,10,0,0,184,62,0,0,3,73.6,2509,2509,737,737,2339,2339,0,0,5585,163,5422,93,41,6,50,8,20,0,0,0,5422,0,132,3,0,0,0,0,97.08
1480589940,2.2,28.22,2570,2568,32917,32920,2479,2479,0,0,37966,62,37905,632,42,7,113,6,0,48,0,43325,21,512,512,512,0,512,8,8,23,114,0,184,0,319,319,319,66,253,5,5,6,47,0,0,181,42,0,0,13,76.69,2453,2453,725,725,2344,2343,0,0,5522,151,5370,92,40,6,96,8,18,0,0,0,5370,0,120,5,0,0,0,0,97.26
1480590000,2.21,29,2639,2641,33323,33324,2586,2586,0,0,38548,72,38479,642,43,7,63,2,0,50,0,44087,27,490,490,490,0,490,8,8,23,354,46,93,6,335,335,335,81,254,5,5,6,35,0,0,181,58,1,0,8,72.98,2576,2576,739,739,2433,2432,0,0,5748,144,5603,95,42,6,53,7,10,0,0,0,5603,0,126,1,0,0,0,0,97.49
1480590060,2.13,29.31,2770,2769,33829,33824,2664,2664,0,0,39263,54,39203,654,46,7,107,0,0,50,0,44601,18,548,547,548,0,547,9,9,23,65,9,171,1,344,344,344,72,272,5,5,6,57,2,0,190,52,0,0,5,76.31,2591,2591,677,677,2395,2396,0,0,5663,167,5497,94,43,6,61,9,12,1,0,0,5497,0,143,2,0,0,0,0,97.05
1480590120,2.21,28.23,2463,2464,31868,31871,2490,2489,0,0,36821,57,36767,613,41,7,109,0,0,44,0,41979,24,523,524,523,0,524,8,8,23,175,46,61,0,331,331,331,57,274,5,5,6,57,0,0,193,39,0,0,10,79.75,2487,2487,702,702,2308,2309,0,0,5497,175,5323,91,41,6,106,9,12,0,0,0,5323,0,150,3,0,0,1,0,96.82
1480590180,2.15,29.44,2497,2497,32134,32132,2456,2457,0,0,37087,61,37025,618,41,7,109,0,0,50,0,42435,18,485,485,485,0,485,8,8,23,54,0,88,0,348,348,348,61,287,5,5,6,27,0,0,227,47,0,0,4,81.65,2492,2492,696,696,2399,2399,0,0,5587,164,5423,93,41,6,106,7,20,0,0,0,5423,0,136,1,0,0,0,0,97.06
